Temperature,Lysozyme 0mgml in PBS buffer,Lysozyme 10mgml in PBS buffer,Lysozyme 20mgml in PBS buffer
57.447,-0.35529,-0.348774,-0.344826
57.456,-0.355291,-0.348775,-0.344828
57.464,-0.355291,-0.348776,-0.34483
57.473,-0.355292,-0.348778,-0.344831
57.481,-0.355293,-0.348779,-0.344832
57.489,-0.355294,-0.348779,-0.344834
57.498,-0.355295,-0.348779,-0.344835
57.506,-0.355296,-0.34878,-0.344835
57.514,-0.355297,-0.348781,-0.344836
57.523,-0.355297,-0.348782,-0.344837
57.531,-0.355298,-0.348783,-0.344838
57.539,-0.355299,-0.348785,-0.34484
57.548,-0.3553,-0.348786,-0.344843
57.556,-0.3553,-0.348786,-0.344845
57.564,-0.355301,-0.348786,-0.344848
57.573,-0.355302,-0.348786,-0.344849
57.581,-0.355303,-0.348786,-0.34485
57.589,-0.355304,-0.348786,-0.344852
57.598,-0.355305,-0.348785,-0.344853
57.606,-0.355306,-0.348785,-0.344854
57.614,-0.355306,-0.348785,-0.344856
57.622,-0.355307,-0.348785,-0.344857
57.631,-0.355307,-0.348786,-0.344858
57.639,-0.355308,-0.348786,-0.344858
57.648,-0.355308,-0.348787,-0.344859
57.656,-0.355308,-0.348788,-0.344861
57.664,-0.355309,-0.348789,-0.344862
57.673,-0.35531,-0.348791,-0.344864
57.681,-0.355311,-0.348792,-0.344865
57.689,-0.355312,-0.348794,-0.344867
57.698,-0.355313,-0.348795,-0.344869
57.706,-0.355314,-0.348795,-0.344871
57.714,-0.355315,-0.348795,-0.344873
57.723,-0.355316,-0.348795,-0.344874
57.731,-0.355318,-0.348795,-0.344875
57.739,-0.35532,-0.348796,-0.344875
57.748,-0.355322,-0.348796,-0.344876
57.756,-0.355323,-0.348796,-0.344876
57.765,-0.355324,-0.348796,-0.344877
57.773,-0.355325,-0.348797,-0.344878
57.781,-0.355327,-0.348798,-0.344879
57.789,-0.355328,-0.3488,-0.34488
57.798,-0.35533,-0.348802,-0.344883
57.806,-0.355331,-0.348803,-0.344885
57.815,-0.355331,-0.348804,-0.344887
57.823,-0.355332,-0.348805,-0.344888
57.831,-0.355333,-0.348805,-0.344889
57.839,-0.355334,-0.348807,-0.344889
57.848,-0.355334,-0.348807,-0.344889
57.856,-0.355334,-0.348807,-0.34489
57.864,-0.355335,-0.348806,-0.344891
57.873,-0.355336,-0.348806,-0.344892
57.881,-0.355337,-0.348807,-0.344894
57.889,-0.355338,-0.348807,-0.344896
57.898,-0.355339,-0.348807,-0.3449
57.906,-0.355339,-0.348807,-0.344903
57.915,-0.35534,-0.348807,-0.344905
57.923,-0.35534,-0.348806,-0.344907
57.931,-0.35534,-0.348807,-0.344907
57.94,-0.355339,-0.348807,-0.344907
57.948,-0.355339,-0.348807,-0.344907
57.956,-0.35534,-0.348808,-0.344907
57.965,-0.355342,-0.348809,-0.344907
57.973,-0.355343,-0.34881,-0.344906
57.982,-0.355345,-0.348811,-0.344906
57.99,-0.355347,-0.348812,-0.344907
57.998,-0.355348,-0.348812,-0.344908
58.006,-0.355348,-0.348812,-0.344909
58.015,-0.355349,-0.348812,-0.344909
58.023,-0.355349,-0.348812,-0.34491
58.032,-0.355349,-0.348812,-0.34491
58.04,-0.355349,-0.348811,-0.34491
58.048,-0.35535,-0.348811,-0.344911
58.057,-0.35535,-0.34881,-0.344913
58.065,-0.355351,-0.348809,-0.344916
58.073,-0.355353,-0.348808,-0.344918
58.082,-0.355354,-0.348807,-0.34492
58.09,-0.355356,-0.348806,-0.344923
58.098,-0.355358,-0.348806,-0.344925
58.106,-0.355359,-0.348808,-0.344927
58.115,-0.35536,-0.348808,-0.344928
58.123,-0.355362,-0.348809,-0.344929
58.132,-0.355363,-0.348809,-0.344928
58.14,-0.355364,-0.348808,-0.344928
58.148,-0.355364,-0.348808,-0.344929
58.156,-0.355365,-0.348808,-0.344929
58.165,-0.355366,-0.348808,-0.34493
58.173,-0.355367,-0.348809,-0.344931
58.182,-0.355368,-0.34881,-0.344932
58.19,-0.355369,-0.348811,-0.344934
58.199,-0.355369,-0.348811,-0.344935
58.207,-0.355368,-0.348812,-0.344936
58.215,-0.355367,-0.348812,-0.344937
58.223,-0.355367,-0.348813,-0.344937
58.232,-0.355366,-0.348813,-0.344937
58.24,-0.355366,-0.348814,-0.344937
58.248,-0.355366,-0.348814,-0.344937
58.257,-0.355366,-0.348815,-0.344936
58.265,-0.355367,-0.348814,-0.344935
58.274,-0.355368,-0.348814,-0.344934
58.282,-0.355368,-0.348813,-0.344934
58.29,-0.355369,-0.348812,-0.344933
58.298,-0.35537,-0.348812,-0.344933
58.307,-0.355372,-0.348811,-0.344933
58.315,-0.355372,-0.348811,-0.344934
58.323,-0.355373,-0.348812,-0.344935
58.332,-0.355374,-0.348812,-0.344936
58.34,-0.355376,-0.348812,-0.344937
58.348,-0.355378,-0.348813,-0.344938
58.357,-0.355379,-0.348814,-0.344939
58.365,-0.35538,-0.348814,-0.344941
58.373,-0.355382,-0.348814,-0.344942
58.382,-0.355383,-0.348814,-0.344943
58.39,-0.355385,-0.348814,-0.344944
58.398,-0.355386,-0.348814,-0.344944
58.407,-0.355386,-0.348814,-0.344943
58.415,-0.355387,-0.348814,-0.344943
58.424,-0.355387,-0.348814,-0.344942
58.432,-0.355388,-0.348814,-0.344941
58.44,-0.355389,-0.348813,-0.344941
58.448,-0.35539,-0.348813,-0.344941
58.457,-0.355392,-0.348813,-0.34494
58.465,-0.355393,-0.348812,-0.34494
58.473,-0.355394,-0.348813,-0.344941
58.482,-0.355395,-0.348813,-0.344942
58.49,-0.355397,-0.348814,-0.344943
58.499,-0.355398,-0.348815,-0.344944
58.507,-0.3554,-0.348816,-0.344945
58.515,-0.355401,-0.348817,-0.344945
58.524,-0.355402,-0.348817,-0.344946
58.532,-0.355404,-0.348817,-0.344947
58.54,-0.355404,-0.348817,-0.344947
58.548,-0.355404,-0.348817,-0.344948
58.557,-0.355403,-0.348817,-0.344949
58.566,-0.355403,-0.348817,-0.34495
58.574,-0.355403,-0.348816,-0.34495
58.582,-0.355402,-0.348816,-0.344951
58.59,-0.355402,-0.348816,-0.344951
58.598,-0.355403,-0.348817,-0.344952
58.607,-0.355403,-0.348818,-0.344952
58.615,-0.355404,-0.348819,-0.344953
58.624,-0.355404,-0.348819,-0.344953
58.632,-0.355404,-0.34882,-0.344953
58.641,-0.355404,-0.348821,-0.344955
58.649,-0.355404,-0.348821,-0.344956
58.657,-0.355405,-0.348822,-0.344957
58.665,-0.355406,-0.348822,-0.344959
58.674,-0.355407,-0.348822,-0.34496
58.682,-0.355408,-0.348822,-0.344962
58.69,-0.35541,-0.348823,-0.344963
58.699,-0.355413,-0.348824,-0.344964
58.707,-0.355415,-0.348825,-0.344966
58.715,-0.355416,-0.348826,-0.344968
58.724,-0.355417,-0.348826,-0.34497
58.732,-0.355418,-0.348826,-0.344971
58.74,-0.355418,-0.348826,-0.344972
58.749,-0.355419,-0.348825,-0.344973
58.757,-0.355419,-0.348825,-0.344974
58.766,-0.355419,-0.348825,-0.344975
58.774,-0.355419,-0.348825,-0.344976
58.782,-0.35542,-0.348825,-0.344977
58.79,-0.355421,-0.348825,-0.344977
58.799,-0.35542,-0.348826,-0.344978
58.807,-0.35542,-0.348825,-0.344979
58.816,-0.35542,-0.348825,-0.34498
58.824,-0.355419,-0.348825,-0.344981
58.832,-0.35542,-0.348825,-0.344981
58.841,-0.355422,-0.348826,-0.344982
58.849,-0.355423,-0.348827,-0.344983
58.857,-0.355424,-0.348828,-0.344984
58.866,-0.355425,-0.348829,-0.344986
58.874,-0.355426,-0.34883,-0.344987
58.882,-0.355426,-0.348831,-0.344989
58.891,-0.355427,-0.348831,-0.34499
58.899,-0.355427,-0.34883,-0.344991
58.907,-0.355426,-0.348828,-0.344991
58.916,-0.355426,-0.348826,-0.344992
58.924,-0.355426,-0.348825,-0.344993
58.932,-0.355428,-0.348825,-0.344995
58.941,-0.355429,-0.348827,-0.344996
58.949,-0.35543,-0.348827,-0.344997
58.957,-0.355431,-0.348827,-0.344999
58.966,-0.355432,-0.348827,-0.345001
58.974,-0.355433,-0.348828,-0.345003
58.983,-0.355433,-0.348829,-0.345005
58.991,-0.355433,-0.34883,-0.345007
58.999,-0.355433,-0.348829,-0.345009
59.008,-0.355433,-0.348828,-0.345011
59.016,-0.355432,-0.348827,-0.345012
59.024,-0.355432,-0.348828,-0.345013
59.032,-0.355431,-0.34883,-0.345013
59.041,-0.355431,-0.348832,-0.345013
59.049,-0.355431,-0.348833,-0.345013
59.058,-0.35543,-0.348834,-0.345013
59.066,-0.355431,-0.348835,-0.345015
59.074,-0.355431,-0.348835,-0.345017
59.083,-0.355431,-0.348834,-0.345019
59.091,-0.355431,-0.348834,-0.345021
59.099,-0.355432,-0.348834,-0.345023
59.107,-0.355433,-0.348833,-0.345025
59.116,-0.355433,-0.348833,-0.345026
59.124,-0.355435,-0.348832,-0.345027
59.132,-0.355436,-0.348833,-0.345028
59.141,-0.355437,-0.348834,-0.345028
59.149,-0.355439,-0.348836,-0.345028
59.157,-0.355441,-0.348837,-0.345028
59.165,-0.355443,-0.348837,-0.345028
59.174,-0.355444,-0.348837,-0.345029
59.182,-0.355445,-0.348838,-0.34503
59.191,-0.355446,-0.348839,-0.34503
59.199,-0.355446,-0.34884,-0.34503
59.208,-0.355446,-0.348841,-0.34503
59.216,-0.355445,-0.348841,-0.34503
59.224,-0.355445,-0.348842,-0.34503
59.232,-0.355444,-0.348843,-0.34503
59.241,-0.355444,-0.348843,-0.34503
59.249,-0.355445,-0.348844,-0.345031
59.258,-0.355445,-0.348844,-0.345032
59.266,-0.355446,-0.348844,-0.345033
59.274,-0.355447,-0.348845,-0.345034
59.282,-0.355448,-0.348846,-0.345034
59.291,-0.355448,-0.348847,-0.345034
59.299,-0.355448,-0.348848,-0.345035
59.307,-0.355448,-0.348849,-0.345036
59.316,-0.355448,-0.34885,-0.345036
59.324,-0.355448,-0.348852,-0.345037
59.332,-0.355448,-0.348853,-0.345038
59.341,-0.355449,-0.348853,-0.34504
59.349,-0.35545,-0.348853,-0.345041
59.358,-0.355451,-0.348852,-0.345042
59.366,-0.355452,-0.348852,-0.345043
59.374,-0.355453,-0.348851,-0.345042
59.383,-0.355453,-0.348851,-0.345042
59.391,-0.355453,-0.348851,-0.345042
59.399,-0.355452,-0.348851,-0.345042
59.408,-0.355451,-0.348851,-0.345041
59.416,-0.355451,-0.348852,-0.34504
59.424,-0.355452,-0.348852,-0.345041
59.433,-0.355452,-0.348853,-0.345042
59.441,-0.355452,-0.348853,-0.345043
59.449,-0.355453,-0.348853,-0.345045
59.457,-0.355453,-0.348853,-0.345046
59.466,-0.355454,-0.348852,-0.345046
59.474,-0.355454,-0.348852,-0.345048
59.483,-0.355454,-0.348852,-0.345051
59.491,-0.355454,-0.348853,-0.345053
59.499,-0.355453,-0.348853,-0.345055
59.508,-0.355453,-0.348854,-0.345057
59.516,-0.355453,-0.348855,-0.345057
59.524,-0.355453,-0.348857,-0.345058
59.533,-0.355454,-0.348858,-0.345058
59.541,-0.355455,-0.348859,-0.345057
59.549,-0.355455,-0.34886,-0.345056
59.558,-0.355456,-0.34886,-0.345055
59.566,-0.355456,-0.348861,-0.345056
59.575,-0.355456,-0.348861,-0.345057
59.583,-0.355456,-0.348861,-0.345057
59.591,-0.355456,-0.348861,-0.345058
59.599,-0.355456,-0.34886,-0.345058
59.608,-0.355455,-0.348861,-0.345058
59.616,-0.355455,-0.348862,-0.345058
59.624,-0.355454,-0.348862,-0.345058
59.633,-0.355455,-0.348862,-0.345058
59.641,-0.355455,-0.348862,-0.345059
59.649,-0.355456,-0.348862,-0.34506
59.658,-0.355457,-0.348861,-0.345061
59.666,-0.355457,-0.348861,-0.345063
59.674,-0.355458,-0.348861,-0.345064
59.683,-0.355458,-0.34886,-0.345066
59.691,-0.355459,-0.34886,-0.345067
59.699,-0.35546,-0.34886,-0.345068
59.708,-0.35546,-0.348862,-0.345069
59.716,-0.355459,-0.348865,-0.345068
59.724,-0.355459,-0.348866,-0.345068
59.733,-0.355458,-0.348867,-0.345067
59.741,-0.355459,-0.348868,-0.345066
59.749,-0.355459,-0.348868,-0.345066
59.758,-0.35546,-0.348868,-0.345066
59.766,-0.35546,-0.348867,-0.345067
59.774,-0.355461,-0.348866,-0.345068
59.783,-0.355462,-0.348865,-0.345071
59.791,-0.355462,-0.348864,-0.345072
59.8,-0.355463,-0.348864,-0.345074
59.808,-0.355462,-0.348862,-0.345075
59.816,-0.355462,-0.348862,-0.345075
59.825,-0.355461,-0.348863,-0.345074
59.833,-0.35546,-0.348863,-0.345074
59.841,-0.355459,-0.348862,-0.345073
59.849,-0.355459,-0.348862,-0.345074
59.858,-0.355459,-0.348863,-0.345075
59.866,-0.355459,-0.348863,-0.345076
59.875,-0.355458,-0.348864,-0.345078
59.883,-0.355458,-0.348864,-0.345079
59.891,-0.355459,-0.348864,-0.34508
59.899,-0.355461,-0.348863,-0.34508
59.908,-0.355463,-0.348863,-0.34508
59.916,-0.355465,-0.348863,-0.345081
59.925,-0.355467,-0.348864,-0.345081
59.933,-0.355469,-0.348864,-0.345082
59.941,-0.35547,-0.348864,-0.345084
59.95,-0.35547,-0.348863,-0.345086
59.958,-0.35547,-0.348863,-0.345088
59.966,-0.355469,-0.348863,-0.34509
59.975,-0.355467,-0.348864,-0.345091
59.983,-0.355466,-0.348865,-0.345092
59.991,-0.355466,-0.348866,-0.345092
60,-0.355466,-0.348867,-0.345092
60.008,-0.355466,-0.348868,-0.345092
60.016,-0.355467,-0.34887,-0.345092
60.025,-0.355468,-0.348871,-0.345092
60.033,-0.355469,-0.348872,-0.345093
60.042,-0.35547,-0.348873,-0.345093
60.05,-0.355471,-0.348874,-0.345094
60.058,-0.355472,-0.348875,-0.345096
60.066,-0.355472,-0.348875,-0.345098
60.075,-0.355472,-0.348876,-0.3451
60.083,-0.355473,-0.348876,-0.3451
60.092,-0.355474,-0.348876,-0.345101
60.1,-0.355475,-0.348876,-0.345101
60.108,-0.355474,-0.348876,-0.345101
60.116,-0.355475,-0.348876,-0.3451
60.125,-0.355476,-0.348876,-0.3451
60.133,-0.355478,-0.348875,-0.3451
60.142,-0.355479,-0.348875,-0.345101
60.15,-0.35548,-0.348874,-0.345102
60.158,-0.355481,-0.348874,-0.345104
60.166,-0.355481,-0.348873,-0.345105
60.175,-0.355482,-0.348873,-0.345106
60.183,-0.355482,-0.348873,-0.345107
60.192,-0.355481,-0.348873,-0.345107
60.2,-0.355481,-0.348873,-0.345106
60.208,-0.35548,-0.348874,-0.345106
60.217,-0.35548,-0.348876,-0.345106
60.225,-0.35548,-0.348877,-0.345107
60.233,-0.355481,-0.348877,-0.345108
60.242,-0.355482,-0.348877,-0.34511
60.25,-0.355482,-0.348878,-0.345112
60.258,-0.355483,-0.348878,-0.345114
60.267,-0.355483,-0.348879,-0.345115
60.275,-0.355484,-0.348879,-0.345116
60.283,-0.355485,-0.348879,-0.345116
60.292,-0.355485,-0.348879,-0.345115
60.3,-0.355485,-0.348879,-0.345116
60.308,-0.355484,-0.348879,-0.345116
60.316,-0.355483,-0.348879,-0.345117
60.325,-0.355482,-0.348879,-0.345118
60.333,-0.355482,-0.348879,-0.34512
60.342,-0.355482,-0.348879,-0.345122
60.35,-0.355481,-0.34888,-0.345124
60.358,-0.355481,-0.34888,-0.345124
60.367,-0.355481,-0.34888,-0.345124
60.375,-0.355482,-0.34888,-0.345124
60.383,-0.355483,-0.348881,-0.345126
60.391,-0.355483,-0.348882,-0.345127
60.4,-0.355483,-0.348883,-0.345128
60.408,-0.355482,-0.348884,-0.345129
60.417,-0.355481,-0.348886,-0.34513
60.425,-0.355481,-0.348888,-0.345132
60.433,-0.355481,-0.34889,-0.345133
60.441,-0.355481,-0.348893,-0.345134
60.45,-0.355481,-0.348895,-0.345135
60.458,-0.355481,-0.348897,-0.345136
60.467,-0.35548,-0.348898,-0.345135
60.475,-0.355479,-0.3489,-0.345136
60.483,-0.355479,-0.348901,-0.345137
60.492,-0.355478,-0.348902,-0.345137
60.5,-0.355478,-0.348904,-0.345138
60.508,-0.355478,-0.348905,-0.345139
60.517,-0.355478,-0.348905,-0.345139
60.525,-0.355478,-0.348907,-0.34514
60.534,-0.355477,-0.348908,-0.345141
60.542,-0.355476,-0.348908,-0.345142
60.55,-0.355476,-0.348909,-0.345143
60.558,-0.355475,-0.348909,-0.345144
60.567,-0.355473,-0.34891,-0.345144
60.575,-0.355472,-0.34891,-0.345145
60.583,-0.355471,-0.34891,-0.345146
60.592,-0.35547,-0.34891,-0.345148
60.6,-0.35547,-0.348911,-0.34515
60.608,-0.355469,-0.348912,-0.345152
60.617,-0.355469,-0.348913,-0.345153
60.625,-0.355468,-0.348915,-0.345154
60.633,-0.355468,-0.348916,-0.345156
60.641,-0.355468,-0.348916,-0.345158
60.65,-0.355468,-0.348917,-0.34516
60.658,-0.355467,-0.348918,-0.345161
60.667,-0.355467,-0.348919,-0.345162
60.675,-0.355466,-0.348919,-0.345164
60.683,-0.355465,-0.34892,-0.345164
60.692,-0.355463,-0.348921,-0.345165
60.7,-0.355462,-0.348921,-0.345165
60.709,-0.355462,-0.34892,-0.345166
60.716,-0.355461,-0.34892,-0.345167
60.725,-0.355461,-0.34892,-0.345168
60.733,-0.355461,-0.34892,-0.345169
60.742,-0.355461,-0.34892,-0.34517
60.75,-0.355462,-0.348921,-0.345171
60.758,-0.355462,-0.348923,-0.345173
60.766,-0.355461,-0.348924,-0.345174
60.775,-0.355461,-0.348926,-0.345175
60.783,-0.35546,-0.348928,-0.345176
60.792,-0.355459,-0.348929,-0.345176
60.8,-0.355459,-0.34893,-0.345176
60.808,-0.355459,-0.348931,-0.345176
60.816,-0.355459,-0.348932,-0.345176
60.825,-0.355459,-0.348934,-0.345177
60.833,-0.355459,-0.348936,-0.345178
60.842,-0.355459,-0.348938,-0.345179
60.85,-0.355459,-0.34894,-0.345181
60.858,-0.355459,-0.348941,-0.345183
60.867,-0.355458,-0.348943,-0.345186
60.875,-0.355457,-0.348944,-0.345188
60.883,-0.355456,-0.348946,-0.34519
60.892,-0.355453,-0.348947,-0.345193
60.9,-0.355451,-0.348949,-0.345195
60.908,-0.355449,-0.34895,-0.345196
60.917,-0.355446,-0.348952,-0.345197
60.925,-0.355445,-0.348953,-0.345197
60.933,-0.355444,-0.348954,-0.345197
60.942,-0.355443,-0.348954,-0.345198
60.95,-0.355443,-0.348955,-0.345199
60.958,-0.355443,-0.348955,-0.345199
60.967,-0.355444,-0.348956,-0.345199
60.975,-0.355445,-0.348956,-0.345199
60.984,-0.355445,-0.348957,-0.3452
60.992,-0.355445,-0.348958,-0.345201
61,-0.355444,-0.348959,-0.345203
61.008,-0.355443,-0.34896,-0.345204
61.017,-0.355443,-0.348961,-0.345205
61.025,-0.355442,-0.348962,-0.345206
61.033,-0.355443,-0.348962,-0.345207
61.042,-0.355443,-0.348963,-0.345209
61.05,-0.355444,-0.348964,-0.34521
61.058,-0.355445,-0.348964,-0.34521
61.067,-0.355445,-0.348965,-0.345211
61.075,-0.355445,-0.348967,-0.34521
61.083,-0.355445,-0.348968,-0.34521
61.092,-0.355445,-0.34897,-0.345212
61.1,-0.355445,-0.348972,-0.345213
61.109,-0.355445,-0.348975,-0.345214
61.117,-0.355446,-0.348976,-0.345215
61.125,-0.355446,-0.348978,-0.345216
61.133,-0.355446,-0.348979,-0.345217
61.142,-0.355446,-0.348979,-0.345219
61.15,-0.355447,-0.348979,-0.345221
61.159,-0.355447,-0.348979,-0.345222
61.167,-0.355447,-0.34898,-0.345223
61.175,-0.355446,-0.348982,-0.345223
61.183,-0.355446,-0.348983,-0.345223
61.192,-0.355445,-0.348984,-0.345224
61.2,-0.355445,-0.348986,-0.345224
61.209,-0.355445,-0.348987,-0.345223
61.217,-0.355446,-0.348988,-0.345223
61.225,-0.355446,-0.34899,-0.345225
61.234,-0.355445,-0.348991,-0.345227
61.242,-0.355445,-0.348991,-0.34523
61.25,-0.355445,-0.348992,-0.34523
61.259,-0.355444,-0.348993,-0.345231
61.267,-0.355443,-0.348994,-0.345232
61.275,-0.355444,-0.348996,-0.345233
61.283,-0.355444,-0.348998,-0.345233
61.292,-0.355445,-0.349,-0.345233
61.3,-0.355447,-0.349002,-0.345233
61.308,-0.355448,-0.349004,-0.345233
61.317,-0.355449,-0.349006,-0.345234
61.325,-0.355449,-0.349008,-0.345236
61.334,-0.355449,-0.349009,-0.345238
61.342,-0.355449,-0.34901,-0.34524
61.35,-0.355449,-0.34901,-0.345241
61.359,-0.355448,-0.34901,-0.345242
61.367,-0.355447,-0.349011,-0.345243
61.375,-0.355448,-0.349012,-0.345245
61.384,-0.355448,-0.349013,-0.345247
61.392,-0.355448,-0.349014,-0.345249
61.4,-0.355447,-0.349016,-0.34525
61.409,-0.355446,-0.349018,-0.345252
61.417,-0.355446,-0.34902,-0.345253
61.425,-0.355446,-0.349022,-0.345253
61.433,-0.355447,-0.349024,-0.345255
61.442,-0.355448,-0.349025,-0.345255
61.45,-0.355448,-0.349026,-0.345256
61.459,-0.355448,-0.349028,-0.345256
61.467,-0.355449,-0.349029,-0.345256
61.475,-0.355449,-0.349029,-0.345256
61.484,-0.355449,-0.349029,-0.345255
61.492,-0.35545,-0.349029,-0.345254
61.5,-0.355449,-0.34903,-0.345254
61.509,-0.355449,-0.349031,-0.345255
61.517,-0.355449,-0.349032,-0.345255
61.525,-0.355449,-0.349032,-0.345256
61.534,-0.355449,-0.349033,-0.345257
61.542,-0.355449,-0.349032,-0.345258
61.55,-0.355449,-0.349032,-0.345259
61.558,-0.355449,-0.349033,-0.345259
61.567,-0.355449,-0.349035,-0.34526
61.575,-0.355449,-0.349036,-0.345261
61.584,-0.35545,-0.349038,-0.345262
61.592,-0.35545,-0.349039,-0.345263
61.6,-0.355449,-0.349041,-0.345264
61.608,-0.355449,-0.349042,-0.345265
61.617,-0.355448,-0.349043,-0.345266
61.625,-0.355448,-0.349045,-0.345267
61.633,-0.355448,-0.349046,-0.345268
61.642,-0.355448,-0.349047,-0.345269
61.65,-0.355448,-0.349047,-0.345269
61.659,-0.355449,-0.349048,-0.34527
61.667,-0.355449,-0.349049,-0.345271
61.675,-0.35545,-0.349049,-0.345272
61.684,-0.355451,-0.349049,-0.345274
61.692,-0.355451,-0.349048,-0.345275
61.7,-0.35545,-0.349048,-0.345277
61.709,-0.355451,-0.349047,-0.345278
61.717,-0.355451,-0.349047,-0.345279
61.725,-0.355451,-0.349047,-0.34528
61.734,-0.355452,-0.349046,-0.345281
61.742,-0.355452,-0.349046,-0.345282
61.751,-0.355452,-0.349047,-0.345283
61.759,-0.355453,-0.349048,-0.345283
61.767,-0.355455,-0.34905,-0.345285
61.776,-0.355456,-0.349051,-0.345286
61.784,-0.355457,-0.349052,-0.345287
61.792,-0.355458,-0.349054,-0.345288
61.8,-0.355459,-0.349055,-0.345289
61.809,-0.35546,-0.349057,-0.345291
61.817,-0.355461,-0.349058,-0.345292
61.826,-0.355461,-0.349059,-0.345293
61.834,-0.355461,-0.349059,-0.345294
61.842,-0.35546,-0.349059,-0.345296
61.851,-0.35546,-0.349059,-0.345296
61.859,-0.35546,-0.349059,-0.345296
61.867,-0.35546,-0.34906,-0.345296
61.875,-0.35546,-0.34906,-0.345295
61.884,-0.355461,-0.34906,-0.345295
61.892,-0.355461,-0.34906,-0.345295
61.9,-0.355462,-0.349061,-0.345296
61.909,-0.355462,-0.349061,-0.345297
61.917,-0.355463,-0.349061,-0.345299
61.926,-0.355463,-0.349061,-0.345302
61.934,-0.355463,-0.349061,-0.345306
61.942,-0.355464,-0.349062,-0.345309
61.951,-0.355465,-0.349062,-0.345312
61.959,-0.355466,-0.349062,-0.345315
61.967,-0.355467,-0.349062,-0.345316
61.975,-0.355467,-0.349062,-0.345318
61.984,-0.355467,-0.349063,-0.345319
61.992,-0.355467,-0.349065,-0.345321
62,-0.355468,-0.349066,-0.345322
62.008,-0.355469,-0.349068,-0.345323
62.017,-0.35547,-0.34907,-0.345324
62.025,-0.355471,-0.34907,-0.345325
62.034,-0.355471,-0.34907,-0.345325
62.042,-0.355472,-0.34907,-0.345326
62.051,-0.355473,-0.349071,-0.345327
62.059,-0.355473,-0.349071,-0.345328
62.067,-0.355472,-0.349072,-0.34533
62.075,-0.355471,-0.349073,-0.345331
62.084,-0.355471,-0.349074,-0.345332
62.092,-0.35547,-0.349075,-0.345333
62.1,-0.355469,-0.349076,-0.345335
62.109,-0.355468,-0.349077,-0.345338
62.117,-0.355468,-0.349077,-0.34534
62.125,-0.355467,-0.349076,-0.345342
62.133,-0.355467,-0.349076,-0.345344
62.141,-0.355467,-0.349076,-0.345344
62.149,-0.355468,-0.349076,-0.345345
62.158,-0.355467,-0.349077,-0.345347
